x/c,z/c,Cp
0.15710803121328354,-0.054146554321050644,104.59541227938657
0.15710803121328354,0.054146554321050644,102.58911117175647
0.16076414287090302,-0.054485457018017776,104.58608874420732
0.16076414287090302,0.054485457018017776,102.6090518216032
0.16448020935058594,-0.05481662787497044,104.57700928062962
0.16448020935058594,0.05481662787497044,102.62895992856971
0.1676225413878759,-0.05508673811952273,104.56823897441389
0.1676225413878759,0.05508673811952273,102.64867277825499
0.16889173785845435,-0.05519320194919904,104.56823897441389
0.16889173785845435,0.05519320194919904,102.64867277825499
0.1714508980512619,-0.055403356750806175,104.55957443255883
0.1714508980512619,0.055403356750806175,102.66801138481787
0.1727408617734909,-0.05550704772273699,104.55957443255883
0.1727408617734909,0.05550704772273699,102.66801138481787
0.17534186939398447,-0.055711617072423295,104.55100751934438
0.17534186939398447,0.055711617072423295,102.68718727697977
0.17665291329224905,-0.05581249545017878,104.55100751934438
0.17665291329224905,0.05581249545017878,102.68718727697977
0.17929640909036001,-0.056011381248633065,104.54231857032916
0.17929640909036001,0.056011381248633065,102.70658283358301
0.1806288609902064,-0.05610938866933187,104.54231857032916
0.1806288609902064,0.05610938866933187,102.70658283358301
0.18331550061702728,-0.056302472949028015,104.53402827159647
0.18331550061702728,0.056302472949028015,102.72576686146492
0.18466968834400177,-0.05639754980802536,104.53402827159647
0.18466968834400177,0.05639754980802536,102.72576686146492
0.18740013738473257,-0.05658467610677083,104.52613662314633
0.18740013738473257,0.05658467610677083,102.74440579610338
0.18877639869848883,-0.05667672554651896,104.52613662314633
0.18877639869848883,0.05667672554651896,102.74440579610338
0.19155133763949075,-0.05685769766569137,104.51809853173523
0.19155133763949075,0.05685769766569137,102.76310168078219
0.19295001526673636,-0.05694662034511566,104.51809853173523
0.19295001526673636,0.05694662034511566,102.76310168078219
0.19648085534572599,-0.05716412328183651,104.51002789744395
0.19648085534572599,0.05716412328183651,102.78172434398054
0.20077984780073163,-0.05741636641323567,104.5023721848753
0.20077984780073163,0.05741636641323567,102.80001344265676
0.20441470543543497,-0.05761917059620222,104.49500122250845
0.20441470543543497,0.05761917059620222,102.81836762709341
0.2058827330668767,-0.05769831190506617,104.49500122250845
0.2058827330668767,0.05769831190506617,102.81836762709341
0.20884263018767038,-0.057853116343418755,104.48760585298146
0.20884263018767038,0.057853116343418755,102.83642078988814
0.2103344996770223,-0.05792877947290739,104.48760585298146
0.2103344996770223,0.05792877947290739,102.83642078988814
0.21334244310855865,-0.05807657167315483,104.48024302633466
0.21334244310855865,0.05807657167315483,102.85436005260213
0.2148585170507431,-0.05814870074391365,104.48024302633466
0.2148585170507431,0.05814870074391365,102.85436005260213
0.2186855748295784,-0.05832365155220031,104.47298596404855
0.2186855748295784,0.05832365155220031,102.87233185819635
0.22256217896938324,-0.05849128092328707,104.46584280184315
0.22256217896938324,0.05849128092328707,102.890059592189
0.22412779927253723,-0.058556088556845985,104.46584280184315
0.22412779927253723,0.058556088556845985,102.890059592189
0.2272843966881434,-0.058681897819042206,104.45899252555962
0.2272843966881434,0.058681897819042206,102.9076978332611
0.2288753738005956,-0.05874289944767952,104.45899252555962
0.2288753738005956,0.05874289944767952,102.9076978332611
