x/c,y/c,z/c,tau_w_Pa,tau_x_Pa,tau_y_Pa,tau_z_Pa,Cf,surface_area_m2
0.0061447892027596636,-0.033333333830038704,0.013485553053518137,7.298929234223244,-5.0414118165377015,-9.966671722745458e-19,-5.278118496422067,0.0062048177556197,0.00011196577811174759
0.0061447892027596636,0.033333333830038704,-0.013485553053518137,2.115848402282115,1.4614284910795745,1.2498698926429277e-18,-1.5300461518858366,0.0017986821509548144,0.00011196577811174759
0.006402573858698209,-0.033333333830038704,-0.013755441332856813,2.115848402282115,1.4614284910795745,1.2498698926429277e-18,-1.5300461518858366,0.0017986821509548144,0.00011196577811174759
0.006402573858698209,0.033333333830038704,0.013755441332856813,7.298929234223244,-5.0414118165377015,-9.966671722745458e-19,-5.278118496422067,0.0062048177556197,0.00011196577811174759
0.006931034382432699,-0.033333333830038704,0.01429095615943273,7.2146618495412165,-5.149339376770944,4.068323900814538e-18,-5.053281071349754,0.006133182074834761,0.00011377196625771564
0.006931034382432699,0.033333333830038704,-0.01429095615943273,1.8811500003332096,1.342638085102277,-5.03595924888155e-18,-1.3175918549332812,0.001599165103330895,0.00011377196625771564
0.007201710250228643,-0.033333333830038704,-0.014556582706669966,1.8811500003332096,1.342638085102277,-5.03595924888155e-18,-1.3175918549332812,0.001599165103330895,0.00011377196625771564
0.007201710250228643,0.033333333830038704,0.014556582706669966,7.2146618495412165,-5.149339376770944,4.068323900814538e-18,-5.053281071349754,0.006133182074834761,0.00011377196625771564
0.007755392541488011,-0.033333333830038704,0.015083641124268373,7.115173084573499,-5.2264569074655665,6.097275101916272e-18,-4.828026120252937,0.006048606702811434,0.00011558344893943053
0.007755392541488011,0.033333333830038704,-0.015083641124268373,1.6569150171843607,1.217088443768437,-7.610205440837348e-18,-1.1243056053477518,0.0014085430051812987,0.00011558344893943053
0.008038398964951435,-0.033333333830038704,-0.015345072994629541,1.6569150171843607,1.217088443768437,-7.610205440837348e-18,-1.1243056053477518,0.0014085430051812987,0.00011558344893943053
0.008038398964951435,0.033333333830038704,0.015345072994629541,7.115173084573499,-5.2264569074655665,6.097275101916272e-18,-4.828026120252937,0.006048606702811434,0.00011558344893943053
0.008616385670999685,-0.033333333830038704,0.01586387741068999,7.004345768434917,-5.27782107253509,-4.0103010375735486e-18,-4.604939127729778,0.005954392431523526,0.00011744300705652443
0.008616385670999685,0.033333333830038704,-0.01586387741068999,1.442896719994659,1.0872322649458783,5.108408410839163e-18,-0.9486184410140889,0.0012266061089851162,0.00011744300705652443
0.008911365953584513,-0.033333333830038704,-0.016121249956389267,1.442896719994659,1.0872322649458783,5.108408410839163e-18,-0.9486184410140889,0.0012266061089851162,0.00011744300705652443
