x/c,z/c,Cf
0.2864429255326589,0.05996576820810636,0.002697647263821266
0.29026801387468976,-0.05998561531305313,0.002138324696679468
0.29026801387468976,0.05998561531305313,0.002669079270707597
0.29219581683476764,-0.05999300628900528,0.002138324696679468
0.29219581683476764,0.05999300628900528,0.002669079270707597
0.2960824171702067,-0.06000261008739471,0.0021314908822278973
0.2960824171702067,0.06000261008739471,0.0026411941558004476
0.2980412145455678,-0.060004822909832,0.0021314908822278973
0.2980412145455678,0.060004822909832,0.0026411941558004476
0.3014647364616394,-0.06000528732935587,0.002129033185367141
0.3014647364616394,0.06000528732935587,0.0026220447708230257
0.30292946100234985,-0.060003538926442467,0.002129033185367141
0.30292946100234985,0.060003538926442467,0.0026220447708230257
0.30659127235412603,-0.05999482981860637,0.002130146035719038
0.30659127235412603,0.05999482981860637,0.0026079085828998472
0.3102530638376872,-0.059980435917774834,0.0021312461851151886
0.3102530638376872,0.059980435917774834,0.0025938243133213257
0.3117177685101827,-0.059973002721865974,0.0021312461851151886
0.3117177685101827,0.059973002721865974,0.0025938243133213257
0.3146471679210663,-0.059955375889937074,0.002132174894025325
0.3146471679210663,0.059955375889937074,0.0025801382853741658
0.31611186265945435,-0.05994518225391706,0.002132174894025325
0.31611186265945435,0.05994518225391706,0.0025801382853741658
0.31904123226801556,-0.05992209414641062,0.0021334905695047494
0.31904123226801556,0.05992209414641062,0.002566861176223396
0.32050590713818866,-0.05990919967492422,0.0021334905695047494
0.32050590713818866,0.05990919967492422,0.002566861176223396
0.3234352270762126,-0.059880747149388,0.002134103276938878
0.3234352270762126,0.059880747149388,0.0025531480358612865
0.3248998721440633,-0.05986518909533819,0.002134103276938878
0.3248998721440633,0.05986518909533819,0.0025531480358612865
0.32856144011020666,-0.059822369366884225,0.0021347387677181306
0.32856144011020666,0.059822369366884225,0.0025396292582677755
0.33222294847170514,-0.05977436155080795,0.0021354176518289633
0.33222294847170514,0.05977436155080795,0.0025257174196376404
0.3336875339349111,-0.05975361540913582,0.0021354176518289633
0.3336875339349111,0.05975361540913582,0.0025257174196376404
0.3366166651248932,-0.0597095862030983,0.0021362017038702758
0.3366166651248932,0.0597095862030983,0.0025120911405155356
0.3380812108516693,-0.05968630313873292,0.0021362017038702758
0.3380812108516693,0.05968630313873292,0.0025120911405155356
0.3410102625687917,-0.059637279560168587,0.0021364048908627613
0.3410102625687917,0.059637279560168587,0.0024987787087101623
0.342474768559138,-0.05961153904596964,0.0021364048908627613
0.342474768559138,0.05961153904596964,0.0024987787087101623
