x_c,tau_w_Pa,tau_x_Pa,tau_z_Pa,Cf
0.000738401006840979,6.94944541730028,-1.80860762890188,-6.63625670024094,0.00590772165796503
0.00186835086672176,7.3384799608236,-3.25794251256406,-6.5577653242255,0.00623843981753899
0.00400208087292771,7.45035160433359,-4.4471739804337,-5.96916728887581,0.00633354187124112
0.00611024506612841,7.30861932757592,-5.00855634474692,-5.31946423864245,0.00621305530134167
0.00811170003891688,7.0897986056858,-5.23213260546475,-4.7818530138842,0.00602703586521463
0.0101383538605292,6.81948218281985,-5.30979819863739,-4.27832927883764,0.00579723994770253
0.0120784980566511,6.53696758263753,-5.27798439077435,-3.85610283693803,0.00555707436297349
0.0141480298230214,6.20337906604081,-5.15816846831427,-3.44549621286707,0.00527349085580027
0.0160896478506678,5.84673603336653,-4.9710863123819,-3.07737136904678,0.00497030871078378
0.0177402451653934,5.54954134149357,-4.78467711149673,-2.81110640719003,0.0047176635841037
0.0198603979126075,5.07744488202397,-4.45109114361427,-2.44268905332527,0.00431633451238899
0.0220685973312851,4.54590876598928,-4.04244470034591,-2.0791938855004,0.00386447580480472
0.0239335421478843,4.20866308712467,-3.77687815368514,-1.85670148677979,0.00357778334498285
0.0260106228209651,3.85460727839376,-3.49440328022239,-1.6268590421124,0.00327680059833651
0.0280030231971739,3.40383415511794,-3.10799498624364,-1.38783687479221,0.00289359848891701
0.0302177692014728,2.57311799126202,-2.36853478898896,-1.00539640316623,0.00218740690410134
0.0323386950040474,1.91062817025047,-1.76904800719871,-0.721717433067358,0.00162422448755512
0.0342604089528322,1.39482830558223,-1.29871158404306,-0.508816492977319,0.00118574316297486
0.0358039177954197,1.09725574021368,-1.02547088764505,-0.390358320039888,0.000932776806139024
0.0378275311402452,0.790521209369876,-0.742069748701676,-0.272480908288115,0.00067202186494608
0.0401679038241036,0.57876102211268,-0.54562153750439,-0.193017058066491,0.000492004587388979
0.0422852672636509,0.398823953115543,-0.377522553049265,-0.128597307584075,0.000339040134004136
0.0439838226884603,0.469144041715384,-0.445309273521931,-0.147633948644668,0.000398819222185347
0.0457142889499664,0.736332184994697,-0.700738980456061,-0.226163586654582,0.000625955790072208
0.0479800913264975,1.14169210684042,-1.09017782603444,-0.339050989011351,0.000970552149315113
0.0501885468303162,1.49829719830392,-1.43441032687776,-0.432819520653048,0.00127370204051865
0.0520335461290888,1.76268918064882,-1.69108582187916,-0.497255164822544,0.00149846159275614
0.0539121101955207,2.00514721102939,-1.92757520119989,-0.552288238696583,0.00170457509839805
0.0558246271878405,2.23302945318596,-2.15073860218261,-0.600572978559283,0.00189829773043752
