x_c,tau_w_Pa,tau_x_Pa,tau_z_Pa,Cf
0.516583700974782,2.43311388701594,-2.42759098327154,-0.163845064400994,0.00206838945318368
0.5180451075236,2.43311388701594,-2.42759098327154,-0.163845064400994,0.00206838945318368
0.520967841148376,2.43050131791021,-2.42483166922883,-0.165915738458386,0.0020661685088979
0.522429168224335,2.43050131791021,-2.42483166922883,-0.165915738458386,0.0020661685088979
0.526082307100296,2.42808206560189,-2.42226740710993,-0.167937862766206,0.002064111903169
0.530465811491013,2.42531128782056,-2.41935213373298,-0.169912023799048,0.00206175646573115
0.534118553002675,2.42266656697601,-2.41656101104497,-0.171890007390297,0.00205950818926096
0.535579601923625,2.42266656697601,-2.41656101104497,-0.171890007390297,0.00205950818926096
0.538501600424449,2.41985061267929,-2.41360085807939,-0.173804158646358,0.00205711434727967
0.539962550004323,2.41985061267929,-2.41360085807939,-0.173804158646358,0.00205711434727967
0.542884349822998,2.41723920984599,-2.41084737641271,-0.175671071212129,0.00205489439444178
0.544345200061798,2.41723920984599,-2.41084737641271,-0.175671071212129,0.00205489439444178
0.547266821066538,2.41485297096032,-2.40831734744183,-0.177545558566321,0.00205286585341448
0.548727591832479,2.41485297096032,-2.40831734744183,-0.177545558566321,0.00205286585341448
0.552379369735718,2.41193507303998,-2.40525596532496,-0.179372622852767,0.0020503853491865
0.556030948956807,2.40922619442605,-2.40240133815796,-0.181214420854177,0.00204808253221402
0.557491521040599,2.40922619442605,-2.40240133815796,-0.181214420854177,0.00204808253221402
0.560412585735321,2.40664991947164,-2.39968530741307,-0.182959723105038,0.0020458924415764
0.561873078346252,2.40664991947164,-2.39968530741307,-0.182959723105038,0.0020458924415764
0.564793964227041,2.40421491730238,-2.39710884740632,-0.184712052302003,0.00204382244689499
0.566254357496897,2.40421491730238,-2.39710884740632,-0.184712052302003,0.00204382244689499
0.569175064563751,2.40141888928721,-2.39416523568183,-0.186508729227282,0.00204144554424023
0.570635378360748,2.40141888928721,-2.39416523568183,-0.186508729227282,0.00204144554424023
0.574286013841629,2.39864552488146,-2.39125319564553,-0.188171486545904,0.00203908790791367
0.577936470508575,2.39613542768266,-2.38860426836552,-0.189827914021973,0.00203695407496809
0.579396605491638,2.39613542768266,-2.38860426836552,-0.189827914021973,0.00203695407496809
0.582316776116689,2.39312190918902,-2.38544944770861,-0.191476903743437,0.00203439228371678
0.583776811758677,2.39312190918902,-2.38544944770861,-0.191476903743437,0.00203439228371678
0.586696783701579,2.39073048888738,-2.3829153730844,-0.193149152764681,0.00203235933796917
0.588156720002492,2.39073048888738,-2.3829153730844,-0.193149152764681,0.00203235933796917
0.59107651313146,2.38786604526171,-2.37991384688698,-0.194716027869836,0.00202992427522255
0.592536369959513,2.38786604526171,-2.37991384688698,-0.194716027869836,0.00202992427522255
0.596185863018036,2.38498004937118,-2.37689044802335,-0.19626928948241,0.00202747089090142
0.600564986467361,2.38245656889886,-2.37422665362252,-0.197856260749346,0.00202532568083866
0.604214052359263,2.37940590982354,-2.37103604662144,-0.199400474736031,0.00202273231638897
0.605673631032308,2.37940590982354,-2.37103604662144,-0.199400474736031,0.00202273231638897
0.608592708905538,2.37678035236339,-2.36827517541052,-0.200891853779344,0.00202050033070664
0.610052208105723,2.37678035236339,-2.36827517541052,-0.200891853779344,0.00202050033070664
0.612971087296804,2.37403614931117,-2.36539265705303,-0.202398656605727,0.00201816748443878
0.614430467287699,2.37403614931117,-2.36539265705303,-0.202398656605727,0.00201816748443878
0.618078827857971,2.37103359519512,-2.36225079612106,-0.203890867302369,0.00201561501400186
0.622456610202789,2.3683664259613,-2.35944957907924,-0.205322213614339,0.00201334765416206
0.626104533672333,2.3656384733999,-2.35658657916008,-0.206748837366416,0.00201102862243202
0.627563655376434,2.3656384733999,-2.35658657916008,-0.206748837366416,0.00201102862243202
0.630481819311778,2.36269767929304,-2.35351055455824,-0.208154734079413,0.00200852865416211
0.63194086154302,2.36269767929304,-2.35351055455824,-0.208154734079413,0.00200852865416211
0.634858846664429,2.36004735293493,-2.35072261425708,-0.20958697219895,0.00200627561244637
0.636317789554596,2.36004735293493,-2.35072261425708,-0.20958697219895,0.00200627561244637
0.639235575993856,2.35689768058241,-2.34743844370263,-0.210948879498592,0.00200359807683667
